V1	TCGA-44-2662-11A-01D-1551-05	TCGA-44-2656-11A-01D-1551-05	TCGA-44-2659-11A-01D-1551-05	TCGA-50-5936-11A-01D-1626-05	TCGA-44-5645-11A-01D-1626-05	TCGA-05-5420-11A-01D-1626-05	TCGA-50-5939-11A-01D-1626-05	TCGA-50-5935-11A-01D-1756-05	TCGA-50-6593-11A-01D-1756-05	TCGA-38-4632-11A-01D-1756-05	TCGA-44-6145-11A-01D-1756-05	TCGA-44-6146-11A-01D-1756-05	TCGA-50-5933-11A-01D-1756-05	TCGA-50-5932-11A-01D-1756-05	TCGA-73-4676-11A-01D-1756-05	TCGA-49-4488-11A-01D-1756-05	TCGA-73-4658-11A-01D-1756-05	TCGA-44-6147-11A-01D-1756-05	TCGA-38-4631-11A-01D-1756-05	TCGA-50-5931-11A-01D-1756-05	TCGA-49-6745-11A-01D-1856-05
cg05343184	0.884366544517553	0.865121913479201	0.903262437750576	0.869217713853016	0.907161238102618	0.901339647196282	0.906689190235381	0.875570402153642	0.883948939848345	0.875421107515734	0.86421325493252	0.912326599511299	0.907966993605485	0.853765628862947	0.887151946614748	0.883693833994482	0.881755199158766	0.916077094805049	0.923401238862498	0.932829440621215	0.908632401612884
cg03226435	0.691260507916792	0.671239953336693	0.713742859008133	0.654075751653129	0.698717635287485	0.64194089458667	0.600487488320635	0.687945853886776	0.634536158969146	0.630019272997562	0.654850552352362	0.688694110669781	0.640337892242563	0.614268651030679	0.733094001917745	0.663237689558925	0.610078306278272	0.701647572865198	0.668889737353583	0.664175750420228	0.739485863414399
cg09221035	0.847433212512196	0.824169162439618	0.801166809312978	0.824057841027341	0.824714914680012	0.817639262536191	0.789074139169631	0.827610272193839	0.790293500775287	0.759833739230749	0.828396613466875	0.83196678884556	0.70301386974721	0.745384542226655	0.844623009772515	0.843324020903908	0.760734653496683	0.824967074897453	0.796735750225978	0.8278827809306	0.781571497258645
cg19914124	0.914207813624719	0.918473326830481	0.900606600227716	0.929942624820417	0.947550937499477	0.927720598732523	0.937704641577534	0.924032648740928	0.940157272585608	0.919719387204238	0.927060068288933	0.947061099189324	0.932596332801184	0.92148878688772	0.932797427024664	0.930938368523921	0.933851353283628	0.920728534807231	0.913613940445257	0.932576631313919	0.935131397760442
cg12096707	0.842128791829053	0.816708222382038	0.808522316825862	0.832355004228137	0.840020998973669	0.845359808082507	0.802720921997217	0.859024342979585	0.826900978766144	0.775401516991771	0.790215363361384	0.864233590424372	0.679902526465648	0.794921894037022	0.82934490029533	0.831913233996488	0.799449052294609	0.810070455617237	0.801524419811125	0.834425632450042	0.819070267833404
cg24155739	0.89642367414728	0.894868708467921	0.914003479578878	0.871531353040251	0.876899296124401	0.850576123550495	0.83460262759701	0.891995838426534	0.860262193913873	0.879225976650473	0.872632226634012	0.899120005637609	0.823030802393238	0.879491496842878	0.916971175854791	0.903904762060736	0.911761878475249	0.920640555839584	0.886075430076383	0.90162081694955	0.891931101263902
cg26435254	0.141039530855127	0.182168610157394	0.151694353836819	0.14263774814858	0.160249616362027	0.158073738058477	0.133188142162905	0.194685087392934	0.241624917347393	0.196998021493833	0.22625882009659	0.171296307622273	0.119908993076892	0.170252095394318	0.171187374185624	0.198115739517919	0.226944961891384	0.145887111182802	0.189966073518418	0.171566817601752	0.160971410655547
cg20699701	0.494135406321513	0.522168284346524	0.509716837716904	0.535335121575915	0.564290373056304	0.573238304740778	0.52176905713066	0.603119531070282	0.548924982172297	0.476810746779865	0.566428318224733	0.603288970220485	0.404962656051412	0.513706871529973	0.521950286492061	0.502393983290902	0.493231076069871	0.527634105153829	0.495878924066706	0.582490085807513	0.566216163617406
cg07576714	0.925178654770867	0.881046576162191	0.909848448189019	0.891572792543115	0.892553368873733	0.885584693410631	0.893382109645832	0.884600319086527	0.891659152484548	0.879794673738589	0.902875414056272	0.907233382264048	0.893774347847756	0.893039038644023	0.822725147599708	0.925940148418416	0.915442101374537	0.905599431077453	0.874570086480337	0.904003903075277	0.878537560193661
cg17839324	0.720431357370715	0.762628775103678	0.781868076552815	0.728421031028739	0.809648827224439	0.805314996675315	0.736673201434774	0.774165721893462	0.775405742630349	0.807522437747952	0.743348541251965	0.825729904859322	0.733926942816526	0.764571520038875	0.735334049492833	0.797434333669977	0.750762549179577	0.807275176573735	0.802528949698159	0.858219527263829	0.791375886308314
cg00581154	0.83149112387838	0.79474200148338	0.865967074531472	0.813799410948465	0.913200628145979	0.824040082853002	0.813839967500771	0.866524549794206	0.877584834413545	0.840850672915244	0.79256704686204	0.877223387379756	0.840815697852901	0.787042982338556	0.811372405535727	0.809183648947802	0.781511458063631	0.856635104538643	0.901257141310129	0.881734915684144	0.861125728025477
cg05656251	0.8884672767416	0.894000903540255	0.895285293001977	0.853016635723364	0.886119359658286	0.908644326607356	0.923637529952467	0.867284552567186	0.842017302885241	0.861189798987199	0.846225781095596	0.887565078952772	0.807257167481045	0.894604304288129	0.872995466673359	0.892658542395722	0.865201429160107	0.855562849022055	0.900399461638935	0.914697077935585	0.876687748562886
cg19706803	0.930037453163082	0.937665987720745	0.954932286133107	0.920441349559519	0.950778525397861	0.967780422650109	0.922921880342975	0.950719968657046	0.948105261229978	0.959021617709431	0.935153928182361	0.966212376715616	0.93690578867552	0.91224304224295	0.947654555725255	0.972031978315689	0.92574324475927	0.969523403805983	0.968701076942539	0.968876070216727	0.968090459343273
cg22031783	0.973841034994789	0.974104707615917	0.970562839424166	0.969000108346596	0.969848100821787	0.970265562218538	0.971790311295646	0.975332924440216	0.969404679685969	0.967749313991082	0.970116313262194	0.972208394862682	0.978042298086119	0.966896586784242	0.970681664048444	0.978970673473733	0.975857830391144	0.978439802567585	0.976886607104905	0.974546496216446	0.974456154701624
cg06526522	0.777951285932434	0.787549814608825	0.787272793868201	0.795405286355391	0.82249520075771	0.784576199723152	0.762976589298453	0.790559153580924	0.709572618551049	0.747736228196692	0.798423476414928	0.819979557914512	0.80441796665073	0.771511141826058	0.747779911523756	0.777741988099915	0.791762472644091	0.78953536953242	0.74872186400731	0.763333505941836	0.771300836298525
cg14561530	0.866191108822964	0.784534164644216	0.807240309623856	0.753104193805567	0.823989875180486	0.772933800017277	0.769994292515858	0.778909831055448	0.811291494296301	0.827940769071642	0.779354191088207	0.806926006815775	0.768087838150632	0.744877561087281	0.720872165862636	0.770646794003686	0.753316490610877	0.713055184257689	0.736171112853918	0.771470841858302	0.832214039705436
cg03596113	0.921052455267219	0.919522572260196	0.914814445947009	0.895496845056372	0.936782275334442	0.891567047291276	0.924414359779539	0.914600758536744	0.882154203292789	0.90411197481283	0.889617626635581	0.93392905711702	0.904094451408688	0.920159321569967	0.906805274382786	0.93863127119135	0.911717849927081	0.911475851419814	0.909942411551104	0.888494091546842	0.906811058953538
cg25372239	0.812260703679259	0.785750968572434	0.860231216260359	0.797557484769784	0.778886158133288	0.770437148475912	0.808897438951102	0.782040513400934	0.752643603183603	0.802682959621278	0.802073661039503	0.793289348990528	0.820335150754365	0.765426242887693	0.82179949409373	0.829374939299395	0.805006024449833	0.78415899405547	0.781883919132199	0.753008131605041	0.83670059033947
cg03082523	0.655992598608388	0.603284403528138	0.660749546196518	0.578373817729229	0.642687325385822	0.578719939643322	0.59534903648064	0.599696004953646	0.570455835200651	0.589517064411737	0.596773662018314	0.633956265747977	0.664341674771415	0.572052611242934	0.590050329809699	0.602312043845746	0.563322926595738	0.635988618792381	0.618061570663329	0.620498392670559	0.64494970050811
cg19904265	0.43910141693348	0.343769249760961	0.532377322323989	0.471389778818011	0.498485488126424	0.536006139054534	0.483392147679624	0.493119009219608	0.54224725795468	0.562804106922267	0.599122710006403	0.414853174497852	0.54223568006393	0.477653411914844	0.484717758253318	0.418825665573412	0.492101234075977	0.464959611539769	0.472234381674878	0.426136266836102	0.593505971939577
cg13434489	0.890064989102578	0.877583494596066	0.924516713536179	0.874032404794782	0.896334022134406	0.899620929121624	0.887541330507152	0.877109340171668	0.89529158384095	0.859022377442764	0.894443843871425	0.918405885658451	0.894739849491237	0.867825763281306	0.866183286947304	0.847435618839171	0.842402970943157	0.886240188721465	0.873563938348714	0.881992014960558	0.917599763461571
cg10391102	0.670586506936379	0.684645275898594	0.71378592576166	0.676799953171813	0.713264071973729	0.677002195796395	0.674405474087615	0.691397455447883	0.636672580620342	0.714581199322684	0.711508629620746	0.772879621843249	0.581777488236355	0.725591918118443	0.759196223562402	0.649759216603658	0.61271888171384	0.742007563499938	0.734999421203089	0.728296602601185	0.733242790437377
cg02300576	0.884800324159336	0.862276243970738	0.849721595800644	0.858029639448367	0.841396669234237	0.859313242007338	0.842880951280992	0.81006481998584	0.793295098053385	0.814432707502067	0.765594112538759	0.810283711068131	0.838421950163305	0.807719099498993	0.846277305297066	0.857990056644408	0.846656231477715	0.840361312914167	0.784540494131219	0.832140611129592	0.817303175858245
cg21682432	0.967818556284128	0.939930790258591	0.924072401147499	0.958375227610445	0.950377235648381	0.969858171548835	0.95167413533122	0.96890612067407	0.935982491556915	0.963205521630943	0.962447292637078	0.98025674769494	0.923697714629396	0.959570518668267	0.964010514654049	0.952071450634368	0.933936476578814	0.943930823946236	0.948531402097441	0.976821924881794	0.95777678692208
cg11250802	0.962899432879667	0.946620911165908	0.914852549810358	0.953345806887126	0.953430411879754	0.94751491039314	0.940266576442434	0.946969891387546	0.939245867306797	0.93942837932234	0.953158838171925	0.938235083592752	0.926705663147813	0.948731641285502	0.948567899734568	0.949741754843015	0.932216568902146	0.945561974189054	0.94436020663729	0.933107093049958	0.928320294404514
cg15823330	0.824960616245544	0.888576419631615	0.893374435639057	0.884721739080134	0.866017505030794	0.901370021998307	0.843233283929198	0.842986810919046	0.83897639105593	0.883895368937145	0.806229227273511	0.855767096402068	0.859912645960903	0.809170371439851	0.83201708240839	0.763699829941045	0.811997345913526	0.852044632240391	0.848867713598715	0.823600142917381	0.834448298327532
cg24298696	0.823504952514069	0.853297592400701	0.85207004923538	0.84912629760099	0.892002539705989	0.867349716975698	0.854985819074872	0.858077427391998	0.881982633148063	0.894937023834185	0.862992750499482	0.898945221064803	0.792250500063538	0.894076409605273	0.880282539689975	0.893862114526839	0.844093335171448	0.884698988990445	0.887937154409125	0.911207246155353	0.882447970379606
cg03347306	0.537469356882168	0.571739997835608	0.562984638465662	0.609138985131924	0.752968996533199	0.587696830821359	0.54064108016615	0.663484137529964	0.636553810005592	0.594147094856039	0.654462998930421	0.740482495856816	0.690644031565904	0.716893597141354	0.636703718849928	0.541949892915236	0.558737628356248	0.743598397882808	0.756958953726473	0.580988346487285	0.637221873552729
cg27171194	0.435572366895697	0.422448605314134	0.396230889638094	0.369221847339551	0.43697870030818	0.401836127015703	0.433298012662681	0.403043914985081	0.488297014987362	0.471119777722758	0.369628020139693	0.404012748740399	0.41299882603383	0.369156213258555	0.370342605458585	0.394054908944725	0.335474169405326	0.367358015647509	0.311039252858197	0.411488855443665	0.410961684710445
cg21848084	0.593825154932856	0.55809458796698	0.63082091203353	0.613142787353918	0.640600920960486	0.608155743434289	0.633754655538834	0.638898046257611	0.622604254469792	0.635584442135478	0.610599563156065	0.702537225940901	0.597313527708891	0.619104814221744	0.588492210312169	0.644647232048867	0.566161961674217	0.577045926762857	0.600043192482145	0.621930693229999	0.640166258899484
cg13087441	0.88925149262264	0.855386310432951	0.895190358216057	0.844278644246901	0.84718853858532	0.874704416011111	0.8750500178337	0.83129200152833	0.819372029815265	0.867430469157593	0.821657399877142	0.922362602151338	0.876858609913705	0.841288722927263	0.885434046883566	0.88258684224861	0.850013144113629	0.841792995635596	0.824412719976129	0.837276114786513	0.872407619112228
cg01602345	0.95076953076537	0.957580437308908	0.95335714033795	0.959049610017813	0.958438696947262	0.967783153487905	0.966623810211982	0.941935961715064	0.966471807771933	0.952478883935387	0.957714855635302	0.964358573301533	0.941552323707502	0.953158157630938	0.949252747062564	0.960163818579426	0.957999328579465	0.962448955764013	0.963124392492052	0.965997270800027	0.965007144749303
cg02390319	0.0944562359767605	0.209370870007375	0.233079216079451	0.0879432581837605	0.0655890811146181	0.20912767252095	0.105403814233275	0.0870794654210854	0.139063522341796	0.0393074074003329	0.212130235725861	0.118276832118658	0.168034690399399	0.159987479108476	0.0853078152804735	0.113344577507011	0.116742632468172	0.0778203661503411	0.161316485525516	0.0802367705275211	0.174904624377829
cg03748986	0.409308787724298	0.332699656694772	0.377985881364667	0.327800334930307	0.382543612683416	0.368217241350562	0.349159338457397	0.430999944781226	0.443282224892612	0.401212387102703	0.398750991199713	0.396832914732152	0.360799299863374	0.372022791850099	0.346661392166575	0.422835176670855	0.434542806121724	0.376508234629355	0.410174692821713	0.400461450396943	0.355703869250593
cg13299984	0.647431514285032	0.636922331050163	0.695205184720205	0.688048048402293	0.702856049839532	0.682036821521704	0.66800106234485	0.707960639392956	0.643239040582087	0.684342137129922	0.672016591174847	0.699387186944982	0.646150393660317	0.651751981570694	0.696524659968942	0.671637948171528	0.666737947821471	0.706538561105988	0.622792799845344	0.631830439068082	0.659220059346678
cg22608265	0.723487909943128	0.730119472263244	0.712332698713894	0.86232490885396	0.831971812114215	0.774269199496647	0.782001291187561	0.893185439801236	0.867909672313362	0.86892864362973	0.877659713918721	0.887592803913679	0.82947395388415	0.80239684473531	0.842167895396741	0.879777052289918	0.81871140191563	0.883630360865404	0.90506854984576	0.91607046925981	0.879212892354546
cg12694058	0.857818841626895	0.87642090959285	0.886792783107254	0.900753890417045	0.91900847901329	0.876800221003402	0.891908258399263	0.881924543478812	0.912301884993476	0.896965950807882	0.902798096336931	0.898331364607015	0.921867624928668	0.877633661734063	0.900918778404081	0.905915723766536	0.899507784718801	0.904191192863358	0.872798598877071	0.898421170661189	0.920564790225162
cg02303801	0.476775766574012	0.44898948866616	0.524844083477391	0.496042796341082	0.589621298386388	0.503695202470041	0.491404786238878	0.524994500361078	0.574862322748785	0.485030783463047	0.512508011960533	0.511283941013184	0.517402840219695	0.471119634327445	0.529159936858046	0.462212744673174	0.519569367100167	0.442934952442483	0.439188748205203	0.590457890891589	0.509543577172658
cg18024358	0.586756305658928	0.604566945302247	0.648757712840142	0.595223689876378	0.574815901890147	0.638080313469734	0.557297625506039	0.570299395437191	0.617094853556446	0.598639602580974	0.642643565522198	0.602567440675731	0.652077861246756	0.585413433469388	0.598459228454904	0.633825088983476	0.588830374707303	0.590030023734848	0.610984415111325	0.597793831049264	0.611907844253075
cg21156590	0.707324625346363	0.689062010134828	0.75943002798708	0.713274181819361	0.656516005367802	0.72478988051391	0.648756723269653	0.632985695500766	0.745009062756753	0.68595723307156	0.67360893960005	0.752135146614298	0.757631176565076	0.662230355352861	0.677208001399001	0.720665460686429	0.697265900445983	0.676663442070738	0.706833089303677	0.670165047860982	0.720142685107631
cg15483381	0.80321699098915	0.819822613227628	0.861511925618779	0.799791700140665	0.820366746372771	0.808971655069164	0.785993173346991	0.655570136092376	0.779413118445714	0.76765744830789	0.807230003519376	0.767728324974119	0.720773466948416	0.744270753542789	0.794313756385922	0.690094206501451	0.777415650381757	0.758019106527054	0.717106247717907	0.77417075441552	0.792581123329233
cg12615205	0.902615091218911	0.855793423000608	0.870467738072696	0.860021928515219	0.860833453956964	0.848298646054341	0.838882962042454	0.824587228010159	0.877482895974273	0.873183526261402	0.842071607593545	0.89381643833582	0.887908227280535	0.83156147568454	0.848236701746778	0.88734723092516	0.832737416882595	0.892722964669266	0.854355394148677	0.890881850206843	0.864040600237388
cg00760067	0.467180317811352	0.467404082372729	0.40876811035964	0.442882030526757	0.473818808754734	0.46721178699527	0.403284377047583	0.495950676142597	0.517832306942961	0.528317487255856	0.47861285541489	0.45169915853326	0.456266343987475	0.470901115098858	0.506651285643711	0.50974753339455	0.573183811694219	0.497223541343064	0.487460000022995	0.519840143396238	0.400962820883562
cg18590565	0.894575672348838	0.774509094097134	0.827562038709485	0.81569708486373	0.840668959999671	0.825513936259569	0.822371098873821	0.823045567744306	0.861035055239262	0.783092737779599	0.802612846937528	0.848681758361482	0.89740276302128	0.804513771954023	0.82289361141598	0.856213093906137	0.831517491996421	0.832939295002517	0.850224667596523	0.848874902903783	0.86946961067137
cg04021697	0.0294986981774639	0.042338875369053	0.0374332075695763	0.025674717595938	0.0272710496481951	0.0622150545124313	0.0272230451255458	0.0581899888114726	0.0522968515049088	0.0400003398114651	0.0345546717122935	0.0495005008975722	0.031209165065078	0.0527367427364173	0.0621851248857726	0.049117336723804	0.0505491087220074	0.0330474952606129	0.039677821880678	0.0318702436641591	0.0437744667859889
cg21000072	0.0728072915709895	0.0589607601315727	0.0931655178952267	0.064947963744097	0.0881073485585358	0.110335429920668	0.0610189991415824	0.108769415006375	0.093606880046427	0.0748155498980814	0.124162613662311	0.0779624380447971	0.111682779121188	0.119726435761598	0.10310149576825	0.0983695888504101	0.150005559547542	0.0827040156225204	0.124845346548453	0.0767299812871542	0.12837773567384
cg16823083	0.152267461991995	0.112963225551262	0.185695498332634	0.0658863031137334	0.0899466067145935	0.128871750725035	0.112644461368695	0.136015728388184	0.105301607317382	0.0757173827216371	0.102896183440295	0.0519590473425125	0.16362199374045	0.167653736646147	0.0908818534975038	0.208045973894854	0.204783491237948	0.0927598973758547	0.144490356298516	0.0966668765875468	0.145299608415108
cg06996273	0.802884220089946	0.765119846156241	0.855308068888931	0.694986774185548	0.816191060616134	0.817040525199711	0.711685155810359	0.759377687182124	0.809609063709729	0.655660212908022	0.702511584230308	0.808303845990479	0.716901172228559	0.701676093271341	0.687238380729534	0.779754841042918	0.625822040041591	0.685807875014714	0.743605469393498	0.811883490117912	0.694601637023451
cg14084907	0.38694899036888	0.333983737870821	0.350906758526374	0.372547508000094	0.423959666088083	0.35356611486909	0.40515318937397	0.311172593778616	0.29835454989864	0.254861790274175	0.321709429114838	0.287433211763216	0.288081543617671	0.34501348765082	0.389887076863205	0.337163823215311	0.364117197856869	0.326859878757407	0.284670944948625	0.41819909049554	0.32305795041897
cg07178825	0.33048388775775	0.280373896327406	0.31645790957718	0.236648966031918	0.303425578673895	0.297096462353829	0.328497169908666	0.371539211748835	0.336011382948638	0.313189317005723	0.385000629514979	0.330676987555995	0.288085173551885	0.351263446780469	0.261832371515357	0.379760608957863	0.411861789288332	0.291064076151264	0.302223346518532	0.273436262882279	0.340603240809961
cg15472784	0.0252595595709821	0.0224099272535557	0.0214693002405419	0.0193746436424348	0.0145654992558442	0.0153248671714874	0.0206601251825707	0.019315512946521	0.0194429359247116	0.0191132493519227	0.0173252148652957	0.0206618090470718	0.028953861836736	0.0249925311779102	0.0174055467035195	0.0262637107166273	0.0399565133621983	0.0187443877303914	0.0181194663289005	0.0251135757970601	0.0219800678533957
cg01535630	0.253028335159441	0.250551163006162	0.246075717583183	0.267091987235339	0.365032147284679	0.258659865509243	0.332127194183045	0.348200082299556	0.352309786851891	0.260309979362886	0.320277876871891	0.269487050259257	0.296823798899696	0.253439728049301	0.299599882395521	0.326865179944419	0.32759648298746	0.276603664194864	0.296971879437986	0.354510659397437	0.269642312489488
cg22848982	0.9358892719169	0.94578317229525	0.921437958640188	0.950494272293968	0.949125198105553	0.945691767866937	0.952731169280137	0.961055610802517	0.959024556585994	0.941913600244197	0.941883610980729	0.966174117392249	0.925965757528519	0.90408179032621	0.940931282266088	0.952581300687166	0.932119911504124	0.96578677017115	0.969377691472379	0.969627898498516	0.946602866972715
cg06748956	0.844649921114119	0.785120336454487	0.844302418072187	0.877749984683229	0.884160587954986	0.876809075543476	0.84762922857123	0.867932099104003	0.902177324267177	0.858983068373743	0.888713805095657	0.866708436122807	0.819939831469192	0.846908017607512	0.86899335703133	0.847635615216996	0.89906902761057	0.891482319984712	0.845066147673453	0.88960354445917	0.908844452130358
cg26160564	0.857922157580129	0.874470475143134	0.906076325972612	0.865791084847065	0.89933209127601	0.822385144137358	0.86183815217254	0.861334775248797	0.838900537051197	0.845877190714976	0.834076522864207	0.764943182716388	0.83639235443799	0.792672595430603	0.881570445599515	0.773433043157019	0.876305669534759	0.8647619710058	0.824687977547343	0.818844316294186	0.875046092334342
cg23960736	0.754320615771164	0.754518684231387	0.805840054152291	0.7846072697002	0.801338900141972	0.736785408713668	0.794075497547187	0.77878125479448	0.813306522760763	0.793557082502958	0.795324399437535	0.882212969473389	0.78306594891439	0.859890707892128	0.785341048984093	0.722273076172616	0.766790360361023	0.863990983206357	0.858786163997509	0.828520255791855	0.794201419529826
cg04094178	0.680332709798742	0.685236758233445	0.633529522247327	0.596601189143136	0.623854357956094	0.640912789622868	0.577480891253819	0.642693308604415	0.584243345539645	0.569464166433206	0.61241555325649	0.693444296061969	0.641153790864231	0.589964631995042	0.647227376312247	0.570920451387032	0.569857635568128	0.663371971373067	0.68179254609341	0.60353306710565	0.709303679510689
cg18213443	0.71568442951879	0.679957316261019	0.678911570638102	0.704332414409785	0.737398850006215	0.667499832184172	0.710670560181999	0.692404776862709	0.674769098295606	0.693569792118383	0.648734061661253	0.701361296161062	0.727950114491905	0.656892521363378	0.74678115876097	0.659068223598037	0.661500963134551	0.695876176340278	0.607731217672515	0.690521955102756	0.621670729429598
cg09278610	0.814406489161237	0.843824941297695	0.804305201681003	0.788244717462811	0.837208376909989	0.782842016397802	0.747532335229799	0.800304048014326	0.783986102144143	0.881991911063511	0.798939945423907	0.808091897134367	0.825530227179954	0.831252084929014	0.794607168274601	0.798573140860895	0.780543406964825	0.855893000854314	0.861044425053903	0.799817840920692	0.796291966502532
cg13495205	0.0232378684741613	0.0279630755974648	0.0374761286271097	0.0254395925811823	0.0268741475737226	0.0377455896419644	0.0239528468238133	0.0521342685495138	0.0501316753300882	0.0354262666829141	0.0330195291846126	0.0354890502571102	0.0407731090818743	0.0321778220692596	0.0451377954077125	0.086777208860536	0.0535437516287443	0.0311741539742045	0.0426212927182466	0.0397300639709947	0.0343313632535097
cg15484532	0.0286315475765859	0.0406626658457088	0.0586175645038599	0.0358007087636401	0.0425064843350028	0.0579850056667654	0.0287638543397545	0.0577847255122733	0.0531205945960741	0.0224790660366619	0.0524604545314447	0.0588781850382977	0.100766189364557	0.10156182037735	0.0577786254587858	0.145964992134135	0.137701903192931	0.0326012303603917	0.0610719503489598	0.0457188885001891	0.0666005578965715
cg17741689	0.0416751101729996	0.0623408546037935	0.0899789499634707	0.0232632487657874	0.0241224779918893	0.0305587203937272	0.0538342411620208	0.0163841011585825	0.027644195998758	0.0226633664397651	0.0372554711525854	0.0117457539113112	0.033174113380503	0.0255645466796465	0.029543688669274	0.043483166872835	0.0367178505048558	0.021626956581346	0.0306159927707775	0.0202316609357561	0.0231335261641511
cg11835068	0.0328465045042608	0.0331176507548242	0.041387117745409	0.0263111623884226	0.0253552071384154	0.0384142605676649	0.0209281075458417	0.0483844258404001	0.0361798075185476	0.0454826114931707	0.0247749807796395	0.0463883297186849	0.0242184926807366	0.0268512685309752	0.0255522170442428	0.0731980007669541	0.0368427459196543	0.0339825655489235	0.0795860978442217	0.0557413706183165	0.0260219539359018
cg09175749	0.0308990845086981	0.0479184257129065	0.035359135377702	0.03679632646871	0.0412351442785733	0.0488209881881926	0.0369663006024053	0.0569230516669022	0.0819667163731034	0.0848316940344191	0.0663004777064178	0.0567118530895251	0.0662097484598389	0.0640422238584783	0.040959983811647	0.0648390563030752	0.0782522644158359	0.0537938369613587	0.063553925640539	0.0509587472696016	0.0646119108402258
cg17525406	0.0520345746213511	0.0671753486889805	0.0897038000759938	0.0654565908910278	0.0775690542291197	0.0608159399934792	0.0873341804589714	0.124961808183739	0.144222440723217	0.0747719491049088	0.113527751755776	0.0946555630554298	0.110919535593104	0.092172254971644	0.0878763276225723	0.12988497472291	0.231891782399613	0.0782304388132502	0.0840681665204635	0.0861700731338943	0.0914786047085946
cg08159291	0.147769380851132	0.0709952051162923	0.123527215184057	0.0696480015937965	0.0977897330098915	0.0956709473923462	0.10527436589361	0.115105613394678	0.123393352990218	0.0844578709907091	0.143245853930027	0.119734121505667	0.151992582123482	0.144121767052154	0.146466453185035	0.119055608239868	0.16613096216327	0.1075819998198	0.106768120608848	0.0933921855503501	0.145882046962241
cg02483484	0.0181191423664272	0.017014428744055	0.0162387575576214	0.0130279761806432	0.0106994907726409	0.0135699058364889	0.0135879481571218	0.0166722544586892	0.0196037776134081	0.0171858067880832	0.0161198636710215	0.0122663488380344	0.0195684996368578	0.0194571176879059	0.0161407050199221	0.0164106577045247	0.0178922309341792	0.0171062906195679	0.0150414949633036	0.0139194102511913	0.0160440041140272
cg24694502	0.911336530130446	0.890315814152121	0.912177588625864	0.891471739941604	0.931342432339646	0.861011067991513	0.906598023296897	0.905391108426858	0.887790848206505	0.898795286459572	0.845839355365872	0.898534596952679	0.901260032862357	0.855795647496201	0.894035224531114	0.862062919163809	0.915731477872243	0.908627346183771	0.899579415410524	0.881177292147423	0.893931626761245
cg00859330	0.584156729322436	0.655012365247505	0.648622520459139	0.606969469341536	0.663313910185724	0.652340481901787	0.624517074752488	0.647739298601267	0.593786716186052	0.739541882654048	0.651713329403117	0.657552115113888	0.687640116317921	0.633462314862727	0.707893541159977	0.650441346282157	0.65434789156305	0.686070310279832	0.708419122304996	0.724795398370991	0.614079238465006
cg15088574	0.682249154169288	0.722774533772027	0.720840723630043	0.641446165456791	0.694879830552825	0.626989739927103	0.636108735286826	0.627699399918778	0.693761245506207	0.644657415710982	0.649481442768847	0.63841822727264	0.62529997299381	0.701304911226767	0.639305304260695	0.573617748163509	0.598068752959658	0.621204926982776	0.653156596914484	0.691227731599685	0.664131182033012
cg19821682	0.754952718684485	0.764961369750088	0.713572872727927	0.677399638330949	0.705194069469311	0.675006005140597	0.653290549269389	0.650498126590753	0.655036605634258	0.689137999050304	0.665812810059898	0.704040386813969	0.630358659994582	0.665902282230171	0.736125171726992	0.694434426123143	0.643212163395373	0.691874504194749	0.688662616411575	0.724974073789911	0.690839526625928
cg20995977	0.830228201868222	0.858587853983576	0.848910547916853	0.800857074998204	0.812954020280831	0.806890810254935	0.843688813971672	0.791884832552332	0.80003027262437	0.798328049598985	0.759598964492816	0.850846884753942	0.751851204155872	0.790090094337144	0.741945588890524	0.815228024761407	0.776916277669215	0.802109582751194	0.851326816774458	0.822275578433718	0.813719191559118
cg17443753	0.764808453823155	0.725627397107701	0.726348587605909	0.686757956851354	0.714232399616545	0.720801729549159	0.697380228484761	0.681056618952561	0.734046609105584	0.705011692075292	0.71469816846967	0.729791071190046	0.662509778536116	0.678645980980179	0.688797307031159	0.682861411878995	0.749987456733478	0.611246528567346	0.667713090470468	0.778673942896061	0.70845568563124
cg26538691	0.693715594108721	0.606879403450937	0.669869730660812	0.617247434357709	0.709435182979302	0.631846771885654	0.60311792321327	0.637460229118859	0.61667639285585	0.636656406017475	0.622815461232067	0.631733012559111	0.641854707457147	0.628175583199053	0.578662695949299	0.606643701648982	0.579117098104777	0.649113710537067	0.630899629131077	0.666239935469754	0.644314396182962
cg09234698	0.873440625881978	0.865233283296272	0.850316215044428	0.871009193501241	0.909924999991582	0.895496049889819	0.895872811292916	0.89035414614682	0.888598650552655	0.894314063730056	0.892247619151013	0.914894121802522	0.873367179127612	0.882157877277506	0.901533647443189	0.856308462048743	0.873008394383988	0.88046802034004	0.867247878142944	0.857074658964052	0.888065519049139
cg03955334	0.820908899380137	0.853753772672601	0.882501530004542	0.878239097432735	0.907470767988952	0.868201030728156	0.885465449516859	0.854551789014867	0.872530302371853	0.869162840385977	0.8940285951151	0.864822086491033	0.879511109466448	0.881295559980543	0.893142000064495	0.847891892787291	0.872262131661092	0.856939746211718	0.844471021429229	0.830335427709884	0.880249210309132
